dataset,category,model_family,config_label,p,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_qaug_len,avg_anchors,avg_synonyms,avg_r_anchor
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.45,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.45)","r in [3,5], c=-1, p=0.45",117,17.95,23.08,25.64,31.62,6.84,7.69,8.55,13.68,11.2,13.76,15.63,21.21,2.99,2.09,1.71,1.28,0.0766,74.96,82.53,136.02,8.928,0.09,108.9,35.22,118.43,4.35
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.45,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.45)","r in [4,5], c=-1, p=0.45",117,18.8,23.08,25.64,29.91,6.84,6.84,9.4,12.82,10.93,13.96,15.99,20.3,2.91,2.18,1.74,1.3,0.0784,74.25,82.55,137.16,8.928,0.09,118.5,35.22,135.4,4.86
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.45,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.45)","centrality, n=3, r in [2,5], c=-1, p=0.45",117,21.37,25.64,32.48,35.04,5.13,5.98,9.4,13.68,10.64,13.59,19.64,24.0,3.42,2.35,2.22,1.69,0.1042,103.62,111.45,171.34,8.928,0.09,101.4,33.63,107.81,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.45,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.45)","centrality, n=4, r in [2,5], c=-1, p=0.45",117,20.51,24.79,32.48,34.19,5.13,5.98,10.26,13.68,10.39,13.45,19.78,23.42,3.42,2.31,2.17,1.68,0.0887,104.4,115.67,176.03,8.928,0.09,101.4,33.63,107.81,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.45,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.45)","centrality, r in [2,4], c=-1, p=0.45",117,20.51,24.79,31.62,35.04,5.13,8.55,11.11,14.53,10.56,15.08,19.78,23.99,3.5,2.44,2.17,1.62,0.0996,104.99,111.41,168.67,8.928,0.09,86.8,33.63,79.97,3.36
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.45,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.45)","centrality, r in [3,5], c=-1, p=0.45",117,20.51,23.93,31.62,35.04,5.13,7.69,11.11,14.53,10.56,14.27,19.11,24.91,3.5,2.44,2.08,1.73,0.091,105.16,111.56,169.0,8.928,0.09,104.6,33.63,113.58,4.36
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.45,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.45)","centrality, r in [4,5], c=-1, p=0.45",117,20.51,24.79,28.21,33.33,5.13,5.98,8.55,14.53,10.39,13.47,16.47,23.62,3.42,2.31,1.88,1.71,0.0873,104.11,111.19,165.19,8.928,0.09,113.0,33.63,128.28,4.83
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.45,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.45)","centrality, r in [2,5], c=-1, p=0.45",117,20.51,23.93,29.06,34.19,5.13,7.69,11.11,13.68,10.56,14.24,18.32,23.09,3.5,2.44,1.97,1.62,0.094,103.9,115.08,169.56,8.928,0.09,101.4,33.63,107.81,4.18
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.5,"Schema 1 Baseline (R=3, C_exp=2) (p=0.50)","R=3, C_exp=2, p=0.50",117,21.37,23.08,27.35,35.04,5.98,6.84,9.4,14.53,11.16,14.24,17.56,22.71,3.5,2.52,2.02,1.52,0.083,78.47,85.68,143.69,8.928,0.09,90.5,38.26,76.48,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.5,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.50)","n=3, r in [2,5], c=-1, p=0.50",117,21.37,23.08,27.35,35.04,5.98,6.84,9.4,14.53,11.16,14.24,17.56,22.71,3.5,2.52,2.02,1.52,0.083,78.27,85.65,143.63,8.928,0.09,90.5,38.26,76.48,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.5,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.50)","n=4, r in [2,5], c=-1, p=0.50",117,20.51,23.08,27.35,32.48,5.98,6.84,9.4,14.53,11.31,14.24,17.56,22.1,3.5,2.52,2.02,1.47,0.0834,77.69,90.25,141.51,8.928,0.09,90.5,38.26,76.48,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.5,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.50)","r in [2,5], c=-1, p=0.50",117,20.51,23.93,27.35,32.48,6.84,7.69,9.4,13.68,11.6,15.08,17.14,22.0,3.42,2.56,2.11,1.47,0.0836,77.87,86.88,147.41,8.928,0.09,113.0,38.26,120.97,4.14
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.5,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.50)","r in [3,5], c=-1, p=0.50",117,19.66,23.93,28.21,33.33,6.84,8.55,10.26,13.68,11.31,15.22,18.32,22.39,3.5,2.61,2.14,1.5,0.0898,78.79,87.06,146.45,8.928,0.09,116.7,38.26,127.53,4.33
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.5,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.50)","r in [4,5], c=-1, p=0.50",117,20.51,23.93,28.21,33.33,6.84,7.69,9.4,14.53,11.53,14.91,17.19,21.92,3.5,2.56,2.05,1.5,0.082,78.27,86.7,146.93,8.928,0.09,126.4,38.26,145.19,4.82
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.5,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.50)","centrality, n=3, r in [2,5], c=-1, p=0.50",117,22.22,27.35,33.33,36.75,5.98,7.69,10.26,14.53,11.99,16.19,21.58,25.26,3.85,2.78,2.42,1.74,0.1071,107.44,119.52,175.45,8.928,0.09,108.6,36.53,114.97,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.5,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.50)","centrality, n=4, r in [2,5], c=-1, p=0.50",117,20.51,27.35,33.33,37.61,5.98,7.69,11.11,14.53,11.19,16.01,21.6,25.14,3.76,2.69,2.36,1.74,0.0996,107.36,115.26,178.63,8.928,0.09,108.6,36.53,114.97,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.5,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.50)","centrality, r in [2,4], c=-1, p=0.50",117,22.22,29.06,30.77,37.61,5.98,10.26,12.82,14.53,11.82,18.46,20.79,25.53,3.76,2.86,2.25,1.71,0.1092,107.07,115.48,176.0,8.928,0.09,93.4,36.53,85.76,3.34
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.5,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.50)","centrality, r in [3,5], c=-1, p=0.50",117,22.22,28.21,30.77,37.61,5.98,9.4,12.82,15.38,11.82,17.27,20.76,26.17,3.76,2.78,2.25,1.74,0.1054,108.05,119.44,175.87,8.928,0.09,112.5,36.53,122.27,4.34
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.5,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.50)","centrality, r in [4,5], c=-1, p=0.50",117,20.51,26.5,30.77,36.75,5.98,7.69,11.11,15.38,11.14,15.57,20.06,25.15,3.68,2.52,2.14,1.76,0.0967,107.0,115.48,175.44,8.928,0.09,121.4,36.53,137.87,4.79
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.5,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.50)","centrality, r in [2,5], c=-1, p=0.50",117,22.22,25.64,30.77,36.75,5.98,8.55,12.82,15.38,11.82,15.71,20.2,25.85,3.76,2.65,2.14,1.71,0.1045,107.32,115.76,178.05,8.928,0.09,108.6,36.53,114.97,4.12
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.55,"Schema 1 Baseline (R=3, C_exp=2) (p=0.55)","R=3, C_exp=2, p=0.55",117,21.37,24.79,28.21,35.04,5.98,6.84,8.55,12.82,12.06,15.0,17.55,22.21,3.59,2.56,2.08,1.57,0.0863,84.56,95.1,157.04,8.928,0.09,98.2,41.77,83.5,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.55,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.55)","n=3, r in [2,5], c=-1, p=0.55",117,21.37,24.79,28.21,35.04,5.98,6.84,8.55,12.82,12.06,15.0,17.55,22.21,3.59,2.56,2.08,1.57,0.0863,82.45,90.61,155.36,8.928,0.09,98.2,41.77,83.5,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.55,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.55)","n=4, r in [2,5], c=-1, p=0.55",117,21.37,23.93,28.21,35.04,5.98,6.84,8.55,12.82,12.5,14.68,17.61,22.27,3.85,2.48,2.11,1.59,0.0874,81.5,90.72,152.34,8.928,0.09,98.2,41.77,83.5,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.55,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.55)","r in [2,5], c=-1, p=0.55",117,20.51,23.93,26.5,35.9,6.84,6.84,8.55,15.38,12.59,14.83,16.31,23.51,3.85,2.56,2.05,1.62,0.0825,82.31,95.68,159.01,8.928,0.09,120.6,41.77,129.03,4.07
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.55,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.55)","r in [3,5], c=-1, p=0.55",117,21.37,24.79,28.21,35.9,6.84,7.69,8.55,15.38,12.65,15.14,17.19,23.33,3.93,2.65,2.17,1.61,0.0967,82.13,91.68,155.77,8.928,0.09,125.6,41.77,138.07,4.3
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.55,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.55)","r in [4,5], c=-1, p=0.55",117,19.66,23.93,29.91,34.19,6.84,7.69,8.55,12.82,12.1,14.96,17.27,21.52,3.76,2.56,2.14,1.56,0.0833,81.85,91.26,155.83,8.928,0.09,135.4,41.77,156.21,4.76
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.55,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.55)","centrality, n=3, r in [2,5], c=-1, p=0.55",117,21.37,28.21,32.48,39.32,5.98,8.55,11.11,15.38,11.9,17.45,21.33,27.26,4.27,3.12,2.51,1.93,0.1259,110.44,124.17,194.01,8.928,0.09,116.5,39.85,122.7,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.55,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.55)","centrality, n=4, r in [2,5], c=-1, p=0.55",117,22.22,28.21,31.62,39.32,6.84,7.69,11.11,16.24,12.81,17.09,21.13,27.7,4.44,3.03,2.54,1.97,0.1128,111.3,119.53,186.28,8.928,0.09,116.5,39.85,122.7,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.55,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.55)","centrality, r in [2,4], c=-1, p=0.55",117,23.08,29.06,31.62,38.46,5.98,8.55,12.82,16.24,12.58,17.7,22.05,27.34,4.36,3.03,2.54,1.93,0.1256,111.73,120.03,185.27,8.928,0.09,100.9,39.85,92.42,3.31
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.55,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.55)","centrality, r in [3,5], c=-1, p=0.55",117,23.08,29.06,31.62,39.32,5.98,10.26,11.97,17.09,12.58,18.29,21.83,27.87,4.36,3.08,2.56,1.98,0.123,111.94,123.73,192.18,8.928,0.09,121.6,39.85,132.26,4.31
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.55,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.55)","centrality, r in [4,5], c=-1, p=0.55",117,22.22,27.35,31.62,36.75,5.13,8.55,11.11,16.24,11.79,16.89,20.64,26.86,4.1,2.91,2.48,1.91,0.1059,110.56,119.8,188.57,8.928,0.09,130.7,39.85,148.65,4.74
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.55,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.55)","centrality, r in [2,5], c=-1, p=0.55",117,22.22,27.35,31.62,37.61,5.98,8.55,12.82,17.09,11.87,16.9,21.93,27.5,4.02,2.86,2.54,1.85,0.113,110.89,119.75,189.8,8.928,0.09,116.5,39.85,122.7,4.06
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.6,"Schema 1 Baseline (R=3, C_exp=2) (p=0.60)","R=3, C_exp=2, p=0.60",117,23.08,24.79,28.21,35.04,5.98,6.84,8.55,11.97,12.59,14.68,17.11,21.69,4.02,2.61,1.99,1.59,0.1072,84.14,98.63,170.17,8.928,0.09,105.0,44.97,89.91,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.6,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.60)","n=3, r in [2,5], c=-1, p=0.60",117,23.08,24.79,28.21,35.04,5.98,6.84,8.55,11.97,12.59,14.68,17.11,21.69,4.02,2.61,1.99,1.59,0.1072,84.79,95.11,163.76,8.928,0.09,105.0,44.97,89.91,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.6,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.60)","n=4, r in [2,5], c=-1, p=0.60",117,22.22,25.64,29.06,35.04,5.98,7.69,8.55,11.97,12.13,15.53,17.09,22.12,3.93,2.65,2.08,1.61,0.112,85.07,94.98,165.74,8.928,0.09,105.0,44.97,89.91,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.6,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.60)","r in [2,5], c=-1, p=0.60",117,22.22,24.79,26.5,36.75,6.84,6.84,9.4,15.38,12.87,14.89,17.07,23.94,4.1,2.56,2.11,1.66,0.0945,85.2,99.9,168.28,8.928,0.09,127.2,44.97,135.91,4.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.6,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.60)","r in [3,5], c=-1, p=0.60",117,22.22,25.64,29.06,34.19,5.98,8.55,8.55,13.68,12.3,16.06,17.51,22.46,4.02,2.74,2.14,1.64,0.1131,86.13,96.95,174.38,8.928,0.09,133.5,44.97,147.68,4.28
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.6,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.60)","r in [4,5], c=-1, p=0.60",117,22.22,23.93,29.06,35.04,5.98,7.69,8.55,12.82,12.55,14.68,17.23,22.13,3.93,2.56,2.08,1.61,0.0999,84.21,96.26,171.66,8.928,0.09,143.2,44.97,166.05,4.71
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.6,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.60)","centrality, n=3, r in [2,5], c=-1, p=0.60",117,23.93,29.06,33.33,42.74,6.84,8.55,13.68,17.95,13.38,18.26,23.15,30.09,4.53,3.21,2.59,2.05,0.1272,114.48,127.67,204.49,8.928,0.09,123.7,42.87,129.4,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.6,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.60)","centrality, n=4, r in [2,5], c=-1, p=0.60",117,23.93,29.06,32.48,42.74,6.84,8.55,13.68,17.95,13.38,17.95,22.95,30.09,4.53,3.12,2.54,2.05,0.1247,116.01,124.27,198.25,8.928,0.09,123.7,42.87,129.4,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.6,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.60)","centrality, r in [2,4], c=-1, p=0.60",117,25.64,30.77,33.33,40.17,6.84,11.11,13.68,18.8,14.36,20.0,23.24,29.58,4.96,3.25,2.54,2.0,0.1304,115.77,128.31,204.03,8.928,0.09,108.0,42.87,98.44,3.29
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.6,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.60)","centrality, r in [3,5], c=-1, p=0.60",117,25.64,29.91,33.33,41.03,6.84,10.26,13.68,19.66,14.29,19.19,23.16,30.27,4.79,3.25,2.59,2.0,0.1262,115.97,123.81,196.83,8.928,0.09,130.0,42.87,141.28,4.29
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.6,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.60)","centrality, r in [4,5], c=-1, p=0.60",117,22.22,28.21,31.62,40.17,5.98,7.69,12.82,17.95,12.15,16.89,21.7,28.33,4.1,2.99,2.42,1.98,0.1179,116.18,123.93,195.16,8.928,0.09,139.2,42.87,158.19,4.71
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.6,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.60)","centrality, r in [2,5], c=-1, p=0.60",117,23.08,29.06,32.48,40.17,6.84,9.4,12.82,18.8,12.71,18.17,21.87,29.07,4.19,3.08,2.45,1.9,0.1178,114.91,127.86,203.36,8.928,0.09,123.7,42.87,129.4,4.0
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.65,"Schema 1 Baseline (R=3, C_exp=2) (p=0.65)","R=3, C_exp=2, p=0.65",117,23.93,26.5,29.91,34.19,5.98,8.55,11.11,12.82,12.26,16.33,18.58,22.44,4.1,2.69,2.02,1.59,0.119,88.16,99.42,174.67,8.928,0.09,112.8,48.31,96.57,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.65,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.65)","n=3, r in [2,5], c=-1, p=0.65",117,23.93,26.5,29.91,34.19,5.98,8.55,11.11,12.82,12.26,16.33,18.58,22.44,4.1,2.69,2.02,1.59,0.119,87.14,103.86,184.75,8.928,0.09,112.8,48.31,96.57,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.65,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.65)","n=4, r in [2,5], c=-1, p=0.65",117,23.93,26.5,29.91,34.19,5.98,8.55,11.11,13.68,12.32,16.17,18.47,22.46,4.19,2.69,2.02,1.61,0.1196,86.77,99.19,177.25,8.928,0.09,112.8,48.31,96.57,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.65,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.65)","r in [2,5], c=-1, p=0.65",117,22.22,27.35,29.91,34.19,6.84,8.55,9.4,15.38,12.96,16.76,17.34,23.61,4.19,2.82,2.08,1.66,0.1139,88.99,100.89,180.74,8.928,0.09,134.5,48.31,142.72,3.93
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.65,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.65)","r in [3,5], c=-1, p=0.65",117,23.93,27.35,30.77,34.19,6.84,9.4,11.11,13.68,12.9,17.09,19.08,22.46,4.36,2.86,2.17,1.62,0.1154,89.08,104.76,186.48,8.928,0.09,142.6,48.31,157.64,4.26
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.65,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.65)","r in [4,5], c=-1, p=0.65",117,22.22,25.64,29.91,33.33,5.98,7.69,10.26,14.53,12.14,15.15,17.75,22.49,4.02,2.65,2.05,1.61,0.1126,89.07,101.05,178.71,8.928,0.09,152.2,48.31,176.11,4.67
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.65,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.65)","centrality, n=3, r in [2,5], c=-1, p=0.65",117,24.79,26.5,31.62,39.32,7.69,8.55,12.82,17.95,14.19,16.81,21.83,27.93,4.62,3.25,2.56,1.97,0.1184,119.26,132.92,215.72,8.928,0.09,130.9,46.04,136.06,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.65,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.65)","centrality, n=4, r in [2,5], c=-1, p=0.65",117,23.93,27.35,31.62,38.46,6.84,8.55,12.82,17.95,13.35,17.19,22.06,27.87,4.62,3.25,2.56,1.95,0.1179,118.22,129.02,208.7,8.928,0.09,130.9,46.04,136.06,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.65,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.65)","centrality, r in [2,4], c=-1, p=0.65",117,24.79,29.91,32.48,40.17,6.84,9.4,12.82,19.66,13.44,19.16,22.72,29.13,4.53,3.46,2.71,1.95,0.1311,119.57,133.04,212.67,8.928,0.09,115.3,46.04,104.78,3.27
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.65,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.65)","centrality, r in [3,5], c=-1, p=0.65",117,23.08,29.06,31.62,39.32,6.84,9.4,13.68,19.66,12.76,18.59,22.22,28.86,4.44,3.38,2.68,1.97,0.1193,118.7,128.53,208.71,8.928,0.09,138.7,46.04,150.79,4.27
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r4-5_c-1,0.65,"Schema 6b (Centrality Heavy Booster [4,5], c=-1) (p=0.65)","centrality, r in [4,5], c=-1, p=0.65",117,22.22,28.21,31.62,38.46,5.98,8.55,12.82,17.09,12.2,17.22,21.88,26.94,4.27,3.08,2.59,1.91,0.1224,117.59,128.69,208.3,8.928,0.09,147.9,46.04,167.91,4.66
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-5_c-1,0.65,"Schema 6b (Centrality Full Dynamic [2,5], c=-1) (p=0.65)","centrality, r in [2,5], c=-1, p=0.65",117,23.93,29.91,30.77,38.46,6.84,10.26,11.11,18.8,12.99,18.93,20.93,27.5,4.36,3.16,2.51,1.91,0.1256,118.98,134.01,214.37,8.928,0.09,130.9,46.04,136.06,3.93
bright_stackoverflow_doc_level,Edge-RAG,v1,v1_baseline,0.7,"Schema 1 Baseline (R=3, C_exp=2) (p=0.70)","R=3, C_exp=2, p=0.70",117,23.08,26.5,27.35,37.61,5.98,6.84,10.26,15.38,12.57,15.51,17.82,25.7,4.44,2.91,2.17,1.76,0.1243,90.83,104.33,185.69,8.928,0.09,119.8,51.5,102.95,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n3_r2-5_c-1,0.7,"Schema 5a (Fixed 3x, [2,5], c=-1) (p=0.70)","n=3, r in [2,5], c=-1, p=0.70",117,23.08,26.5,27.35,37.61,5.98,6.84,10.26,15.38,12.57,15.51,17.82,25.7,4.44,2.91,2.17,1.76,0.1243,91.35,108.78,186.04,8.928,0.09,119.8,51.5,102.95,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5a,v5a_n4_r2-5_c-1,0.7,"Schema 5a (Fixed 4x, [2,5], c=-1) (p=0.70)","n=4, r in [2,5], c=-1, p=0.70",117,23.08,26.5,28.21,37.61,5.98,7.69,10.26,15.38,12.4,15.79,18.03,25.98,4.36,2.95,2.17,1.78,0.1186,90.61,104.14,185.24,8.928,0.09,119.8,51.5,102.95,3.0
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r2-5_c-1,0.7,"Schema 5b (Dynamic Contrast [2,5], c=-1) (p=0.70)","r in [2,5], c=-1, p=0.70",117,21.37,28.21,29.91,35.9,6.84,8.55,11.97,15.38,12.77,16.67,19.45,24.65,4.27,2.91,2.28,1.78,0.1252,93.1,110.11,198.78,8.928,0.09,141.2,51.5,149.1,3.88
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r3-5_c-1,0.7,"Schema 5b (High-Floor Safe [3,5], c=-1) (p=0.70)","r in [3,5], c=-1, p=0.70",117,23.93,27.35,30.77,36.75,5.98,9.4,12.82,16.24,12.91,17.07,20.47,26.19,4.62,3.08,2.31,1.81,0.1245,93.11,105.52,190.54,8.928,0.09,150.8,51.5,167.15,4.24
bright_stackoverflow_doc_level,Edge-RAG,v5b,v5b_r4-5_c-1,0.7,"Schema 5b (Heavy Booster [4,5], c=-1) (p=0.70)","r in [4,5], c=-1, p=0.70",117,21.37,28.21,29.06,35.04,5.98,8.55,9.4,15.38,12.14,16.59,17.63,24.73,4.1,2.91,2.14,1.76,0.1197,93.36,109.88,194.83,8.928,0.09,160.2,51.5,185.71,4.63
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n3_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 3x, [2,5], c=-1) (p=0.70)","centrality, n=3, r in [2,5], c=-1, p=0.70",117,23.08,27.35,31.62,41.03,6.84,9.4,10.26,16.24,13.25,17.46,20.48,27.8,4.79,3.21,2.68,2.07,0.1299,121.93,133.61,219.0,8.928,0.09,137.9,49.15,142.48,3.0
bright_stackoverflow_doc_level,Edge-RAG,v6a,v6a_n4_r2-5_c-1,0.7,"Schema 6a (Centrality Fixed 4x, [2,5], c=-1) (p=0.70)","centrality, n=4, r in [2,5], c=-1, p=0.70",117,23.08,27.35,29.06,41.88,6.84,9.4,10.26,17.09,13.18,17.48,19.81,28.51,4.7,3.21,2.59,2.05,0.1259,121.83,133.59,215.7,8.928,0.09,137.9,49.15,142.48,4.0
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r2-4_c-1,0.7,"Schema 6b (Centrality Low-Floor [2,4], c=-1) (p=0.70)","centrality, r in [2,4], c=-1, p=0.70",117,23.93,29.06,35.04,41.03,6.84,10.26,12.82,18.8,13.31,19.28,23.74,28.66,4.7,3.33,2.85,2.05,0.1268,121.68,137.37,219.31,8.928,0.09,122.4,49.15,110.98,3.25
bright_stackoverflow_doc_level,Edge-RAG,v6b,v6b_r3-5_c-1,0.7,"Schema 6b (Centrality High-Floor [3,5], c=-1) (p=0.70)","centrality, r in [3,5], c=-1, p=0.70",117,23.08,28.21,34.19,41.03,6.84,9.4,12.82,18.8,12.95,18.42,22.94,28.88,4.53,3.29,2.82,2.09,0.1243,120.94,133.97,215.6,8.928,0.09,147.3,49.15,160.1,4.25
